,subject,predicate,object
9932,15622578,hasEstimatedSalaryOf,32125.98
9933,15593331,hasCreditScoreOf,693
9934,15593331,hasGender,Male
9935,15593331,isAge,25
9936,15593331,inCountry,Germany
9937,15593331,hasBalance,146580.69
9938,15593331,hasNumberOfProducts,1
9939,15593331,hasCreditCard,False
9940,15593331,IsActiveMember,True
9941,15593331,hasChurned,False
9942,15593331,TenureOf,6
9943,15593331,hasEstimatedSalaryOf,14633.35
9944,15779423,hasCreditScoreOf,716
9945,15779423,hasGender,Male
9946,15779423,isAge,39
9947,15779423,inCountry,France
9948,15779423,hasBalance,70657.61
9949,15779423,hasNumberOfProducts,2
9950,15779423,hasCreditCard,True
9951,15779423,IsActiveMember,True
9952,15779423,hasChurned,False
9953,15779423,TenureOf,1
9954,15779423,hasEstimatedSalaryOf,76476.05
9955,15780746,hasCreditScoreOf,705
9956,15780746,hasGender,Male
9957,15780746,isAge,61
9958,15780746,inCountry,France
9959,15780746,hasBalance,0.0
9960,15780746,hasNumberOfProducts,2
9961,15780746,hasCreditCard,True
9962,15780746,IsActiveMember,True
9963,15780746,hasChurned,False
9964,15780746,TenureOf,4
9965,15780746,hasEstimatedSalaryOf,191313.7
9966,15777315,hasCreditScoreOf,529
9967,15777315,hasGender,Male
9968,15777315,isAge,43
9969,15777315,inCountry,France
9970,15777315,hasBalance,93616.35
9971,15777315,hasNumberOfProducts,2
9972,15777315,hasCreditCard,False
9973,15777315,IsActiveMember,False
9974,15777315,hasChurned,False
9975,15777315,TenureOf,6
9976,15777315,hasEstimatedSalaryOf,98348.66
9977,15790324,hasCreditScoreOf,660
9978,15790324,hasGender,Female
9979,15790324,isAge,20
9980,15790324,inCountry,France
9981,15790324,hasBalance,167685.56
9982,15790324,hasNumberOfProducts,1
9983,15790324,hasCreditCard,True
9984,15790324,IsActiveMember,False
9985,15790324,hasChurned,False
9986,15790324,TenureOf,6
9987,15790324,hasEstimatedSalaryOf,57929.9
9988,15795936,hasCreditScoreOf,560
9989,15795936,hasGender,Male
9990,15795936,isAge,50
9991,15795936,inCountry,France
9992,15795936,hasBalance,0.0
9993,15795936,hasNumberOfProducts,2
9994,15795936,hasCreditCard,True
9995,15795936,IsActiveMember,False
9996,15795936,hasChurned,False
9997,15795936,TenureOf,3
9998,15795936,hasEstimatedSalaryOf,84531.79
9999,15713983,hasCreditScoreOf,780
10000,15713983,hasGender,Male
10001,15713983,isAge,34
10002,15713983,inCountry,Germany
10003,15713983,hasBalance,94108.54
10004,15713983,hasNumberOfProducts,2
10005,15713983,hasCreditCard,True
10006,15713983,IsActiveMember,False
10007,15713983,hasChurned,False
10008,15713983,TenureOf,5
10009,15713983,hasEstimatedSalaryOf,177235.21
10010,15783477,hasCreditScoreOf,706
10011,15783477,hasGender,Female
10012,15783477,isAge,39
10013,15783477,inCountry,Germany
10014,15783477,hasBalance,112889.91
10015,15783477,hasNumberOfProducts,1
10016,15783477,hasCreditCard,False
10017,15783477,IsActiveMember,True
10018,15783477,hasChurned,False
10019,15783477,TenureOf,8
10020,15783477,hasEstimatedSalaryOf,6723.66
10021,15705899,hasCreditScoreOf,597
10022,15705899,hasGender,Male
10023,15705899,isAge,35
10024,15705899,inCountry,Spain
10025,15705899,hasBalance,127510.99
10026,15705899,hasNumberOfProducts,1
10027,15705899,hasCreditCard,True
10028,15705899,IsActiveMember,True
10029,15705899,hasChurned,False
10030,15705899,TenureOf,0
10031,15705899,hasEstimatedSalaryOf,155356.34
10032,15584363,hasCreditScoreOf,824
10033,15584363,hasGender,Male
10034,15584363,isAge,30
10035,15584363,inCountry,France
10036,15584363,hasBalance,133634.02
10037,15584363,hasNumberOfProducts,1
10038,15584363,hasCreditCard,True
10039,15584363,IsActiveMember,True
10040,15584363,hasChurned,False
10041,15584363,TenureOf,0
10042,15584363,hasEstimatedSalaryOf,162053.92
10043,15662085,hasCreditScoreOf,678
10044,15662085,hasGender,Female
10045,15662085,isAge,32
10046,15662085,inCountry,France
10047,15662085,hasBalance,0.0
10048,15662085,hasNumberOfProducts,1
10049,15662085,hasCreditCard,True
10050,15662085,IsActiveMember,True
10051,15662085,hasChurned,False
10052,15662085,TenureOf,9
10053,15662085,hasEstimatedSalaryOf,148210.64
10054,15649508,hasCreditScoreOf,643
10055,15649508,hasGender,Male
10056,15649508,isAge,48
10057,15649508,inCountry,Spain
10058,15649508,hasBalance,0.0
10059,15649508,hasNumberOfProducts,2
10060,15649508,hasCreditCard,True
10061,15649508,IsActiveMember,False
10062,15649508,hasChurned,False
10063,15649508,TenureOf,8
10064,15649508,hasEstimatedSalaryOf,174729.3
10065,15741049,hasCreditScoreOf,577
10066,15741049,hasGender,Male
10067,15741049,isAge,29
10068,15741049,inCountry,France
10069,15741049,hasBalance,0.0
10070,15741049,hasNumberOfProducts,2
10071,15741049,hasCreditCard,True
10072,15741049,IsActiveMember,True
10073,15741049,hasChurned,False
10074,15741049,TenureOf,7
10075,15741049,hasEstimatedSalaryOf,55473.15
10076,15619087,hasCreditScoreOf,762
10077,15619087,hasGender,Male
10078,15619087,isAge,53
10079,15619087,inCountry,France
10080,15619087,hasBalance,102520.37
10081,15619087,hasNumberOfProducts,1
10082,15619087,hasCreditCard,True
10083,15619087,IsActiveMember,True
10084,15619087,hasChurned,False
10085,15619087,TenureOf,1
10086,15619087,hasEstimatedSalaryOf,170195.4
10087,15636541,hasCreditScoreOf,683
10088,15636541,hasGender,Male
10089,15636541,isAge,35
10090,15636541,inCountry,Germany
10091,15636541,hasBalance,144961.97
10092,15636541,hasNumberOfProducts,1
10093,15636541,hasCreditCard,False
10094,15636541,IsActiveMember,True
10095,15636541,hasChurned,False
10096,15636541,TenureOf,5
10097,15636541,hasEstimatedSalaryOf,26796.73
10098,15815236,hasCreditScoreOf,574
10099,15815236,hasGender,Male
10100,15815236,isAge,34
10101,15815236,inCountry,Spain
10102,15815236,hasBalance,0.0
10103,15815236,hasNumberOfProducts,2
10104,15815236,hasCreditCard,False
10105,15815236,IsActiveMember,False
10106,15815236,hasChurned,False
10107,15815236,TenureOf,5
10108,15815236,hasEstimatedSalaryOf,28269.86
10109,15689616,hasCreditScoreOf,586
10110,15689616,hasGender,Male
10111,15689616,isAge,34
10112,15689616,inCountry,Spain
10113,15689616,hasBalance,168094.01
10114,15689616,hasNumberOfProducts,1
10115,15689616,hasCreditCard,False
10116,15689616,IsActiveMember,False
10117,15689616,hasChurned,False
10118,15689616,TenureOf,5
10119,15689616,hasEstimatedSalaryOf,20058.61
10120,15675450,hasCreditScoreOf,718
10121,15675450,hasGender,Male
10122,15675450,isAge,48
10123,15675450,inCountry,France
10124,15675450,hasBalance,0.0
10125,15675450,hasNumberOfProducts,2
10126,15675450,hasCreditCard,True
10127,15675450,IsActiveMember,True
10128,15675450,hasChurned,False
10129,15675450,TenureOf,9
10130,15675450,hasEstimatedSalaryOf,72105.63
10131,15587177,hasCreditScoreOf,646
10132,15587177,hasGender,Male
10133,15587177,isAge,36
10134,15587177,inCountry,France
10135,15587177,hasBalance,124445.52
10136,15587177,hasNumberOfProducts,1
10137,15587177,hasCreditCard,True
10138,15587177,IsActiveMember,False
10139,15587177,hasChurned,False
10140,15587177,TenureOf,6
10141,15587177,hasEstimatedSalaryOf,88481.32
10142,15707078,hasCreditScoreOf,577
10143,15707078,hasGender,Female
10144,15707078,isAge,26
10145,15707078,inCountry,France
10146,15707078,hasBalance,180530.51
10147,15707078,hasNumberOfProducts,1
10148,15707078,hasCreditCard,False
10149,15707078,IsActiveMember,False
10150,15707078,hasChurned,False
10151,15707078,TenureOf,1
10152,15707078,hasEstimatedSalaryOf,123454.62
10153,15598493,hasCreditScoreOf,656
10154,15598493,hasGender,Male
10155,15598493,isAge,50
10156,15598493,inCountry,France
10157,15598493,hasBalance,0.0
10158,15598493,hasNumberOfProducts,2
10159,15598493,hasCreditCard,False
10160,15598493,IsActiveMember,True
10161,15598493,hasChurned,False
10162,15598493,TenureOf,7
10163,15598493,hasEstimatedSalaryOf,72143.44
10164,15730272,hasCreditScoreOf,619
10165,15730272,hasGender,Male
10166,15730272,isAge,58
10167,15730272,inCountry,France
10168,15730272,hasBalance,152199.33
10169,15730272,hasNumberOfProducts,1
10170,15730272,hasCreditCard,True
10171,15730272,IsActiveMember,True
10172,15730272,hasChurned,False
10173,15730272,TenureOf,5
10174,15730272,hasEstimatedSalaryOf,86022.09
10175,15601383,hasCreditScoreOf,744
10176,15601383,hasGender,Male
10177,15601383,isAge,44
10178,15601383,inCountry,Spain
10179,15601383,hasBalance,120654.68
10180,15601383,hasNumberOfProducts,1
10181,15601383,hasCreditCard,True
10182,15601383,IsActiveMember,False
10183,15601383,hasChurned,False
10184,15601383,TenureOf,5
10185,15601383,hasEstimatedSalaryOf,82290.81
10186,15593468,hasCreditScoreOf,850
10187,15593468,hasGender,Female
10188,15593468,isAge,33
10189,15593468,inCountry,France
10190,15593468,hasBalance,0.0
10191,15593468,hasNumberOfProducts,2
10192,15593468,hasCreditCard,True
10193,15593468,IsActiveMember,True
10194,15593468,hasChurned,False
10195,15593468,TenureOf,3
10196,15593468,hasEstimatedSalaryOf,11159.19
10197,15682021,hasCreditScoreOf,471
10198,15682021,hasGender,Male
10199,15682021,isAge,23
10200,15682021,inCountry,Germany
10201,15682021,hasBalance,104592.55
10202,15682021,hasNumberOfProducts,2
10203,15682021,hasCreditCard,True
10204,15682021,IsActiveMember,False
10205,15682021,hasChurned,False
10206,15682021,TenureOf,6
10207,15682021,hasEstimatedSalaryOf,131736.23
10208,15595047,hasCreditScoreOf,764
10209,15595047,hasGender,Male
10210,15595047,isAge,41
10211,15595047,inCountry,France
10212,15595047,hasBalance,0.0
10213,15595047,hasNumberOfProducts,2
10214,15595047,hasCreditCard,False
10215,15595047,IsActiveMember,False
10216,15595047,hasChurned,False
10217,15595047,TenureOf,7
10218,15595047,hasEstimatedSalaryOf,134878.34
10219,15768006,hasCreditScoreOf,729
10220,15768006,hasGender,Male
10221,15768006,isAge,34
10222,15768006,inCountry,France
10223,15768006,hasBalance,152303.8
10224,15768006,hasNumberOfProducts,1
10225,15768006,hasCreditCard,True
10226,15768006,IsActiveMember,False
10227,15768006,hasChurned,False
10228,15768006,TenureOf,3
10229,15768006,hasEstimatedSalaryOf,12128.69
10230,15725039,hasCreditScoreOf,702
10231,15725039,hasGender,Male
10232,15725039,isAge,32
10233,15725039,inCountry,Spain
10234,15725039,hasBalance,71667.74
10235,15725039,hasNumberOfProducts,1
10236,15725039,hasCreditCard,True
10237,15725039,IsActiveMember,True
10238,15725039,hasChurned,False
10239,15725039,TenureOf,8
10240,15725039,hasEstimatedSalaryOf,126082.18
10241,15637178,hasCreditScoreOf,803
10242,15637178,hasGender,Female
10243,15637178,isAge,45
10244,15637178,inCountry,Spain
10245,15637178,hasBalance,0.0
10246,15637178,hasNumberOfProducts,2
10247,15637178,hasCreditCard,True
10248,15637178,IsActiveMember,True
10249,15637178,hasChurned,False
10250,15637178,TenureOf,7
10251,15637178,hasEstimatedSalaryOf,128378.04
10252,15566633,hasCreditScoreOf,698
10253,15566633,hasGender,Male
10254,15566633,isAge,55
10255,15566633,inCountry,Germany
10256,15566633,hasBalance,155059.1
10257,15566633,hasNumberOfProducts,2
10258,15566633,hasCreditCard,True
10259,15566633,IsActiveMember,True
10260,15566633,hasChurned,False
10261,15566633,TenureOf,8
10262,15566633,hasEstimatedSalaryOf,144584.29
10263,15654025,hasCreditScoreOf,646
10264,15654025,hasGender,Female
10265,15654025,isAge,51
10266,15654025,inCountry,France
10267,15654025,hasBalance,101629.3
10268,15654025,hasNumberOfProducts,1
10269,15654025,hasCreditCard,False
10270,15654025,IsActiveMember,False
10271,15654025,hasChurned,False
10272,15654025,TenureOf,4
10273,15654025,hasEstimatedSalaryOf,130541.1
10274,15610765,hasCreditScoreOf,559
10275,15610765,hasGender,Male
10276,15610765,isAge,29
10277,15610765,inCountry,France
10278,15610765,hasBalance,0.0
10279,15610765,hasNumberOfProducts,2
10280,15610765,hasCreditCard,False
10281,15610765,IsActiveMember,False
10282,15610765,hasChurned,False
10283,15610765,TenureOf,1
10284,15610765,hasEstimatedSalaryOf,155639.76
10285,15797293,hasCreditScoreOf,677
10286,15797293,hasGender,Female
10287,15797293,isAge,25
10288,15797293,inCountry,France
10289,15797293,hasBalance,0.0
10290,15797293,hasNumberOfProducts,2
10291,15797293,hasCreditCard,True
10292,15797293,IsActiveMember,False
10293,15797293,hasChurned,False
10294,15797293,TenureOf,3
10295,15797293,hasEstimatedSalaryOf,179608.96
10296,15592461,hasCreditScoreOf,603
10297,15592461,hasGender,Male
10298,15592461,isAge,26
10299,15592461,inCountry,Germany
10300,15592461,hasBalance,109166.37
10301,15592461,hasNumberOfProducts,1
10302,15592461,hasCreditCard,True
10303,15592461,IsActiveMember,True
10304,15592461,hasChurned,False
10305,15592461,TenureOf,4
10306,15592461,hasEstimatedSalaryOf,92840.67
10307,15590993,hasCreditScoreOf,579
10308,15590993,hasGender,Male
10309,15590993,isAge,37
10310,15590993,inCountry,Spain
10311,15590993,hasBalance,152212.88
10312,15590993,hasNumberOfProducts,2
10313,15590993,hasCreditCard,False
10314,15590993,IsActiveMember,False
10315,15590993,hasChurned,False
10316,15590993,TenureOf,5
10317,15590993,hasEstimatedSalaryOf,120219.14
10318,15752885,hasCreditScoreOf,529
10319,15752885,hasGender,Male
10320,15752885,isAge,42
10321,15752885,inCountry,France
10322,15752885,hasBalance,157498.9
10323,15752885,hasNumberOfProducts,1
10324,15752885,hasCreditCard,True
10325,15752885,IsActiveMember,True
10326,15752885,hasChurned,False
10327,15752885,TenureOf,1
10328,15752885,hasEstimatedSalaryOf,82276.62
10329,15656263,hasCreditScoreOf,764
10330,15656263,hasGender,Male
10331,15656263,isAge,29
10332,15656263,inCountry,Spain
10333,15656263,hasBalance,0.0
10334,15656263,hasNumberOfProducts,2
10335,15656263,hasCreditCard,True
10336,15656263,IsActiveMember,False
10337,15656263,hasChurned,False
10338,15656263,TenureOf,5
10339,15656263,hasEstimatedSalaryOf,65868.28
10340,15692408,hasCreditScoreOf,463
10341,15692408,hasGender,Female
10342,15692408,isAge,35
10343,15692408,inCountry,Spain
10344,15692408,hasBalance,0.0
10345,15692408,hasNumberOfProducts,2
10346,15692408,hasCreditCard,True
10347,15692408,IsActiveMember,True
10348,15692408,hasChurned,False
10349,15692408,TenureOf,2
10350,15692408,hasEstimatedSalaryOf,1950.93
10351,15768104,hasCreditScoreOf,788
10352,15768104,hasGender,Male
10353,15768104,isAge,37
10354,15768104,inCountry,Spain
10355,15768104,hasBalance,141541.25
10356,15768104,hasNumberOfProducts,1
10357,15768104,hasCreditCard,False
10358,15768104,IsActiveMember,False
10359,15768104,hasChurned,False
10360,15768104,TenureOf,8
10361,15768104,hasEstimatedSalaryOf,66013.27
10362,15628583,hasCreditScoreOf,709
10363,15628583,hasGender,Female
10364,15628583,isAge,30
10365,15628583,inCountry,France
10366,15628583,hasBalance,0.0
10367,15628583,hasNumberOfProducts,2
10368,15628583,hasCreditCard,False
10369,15628583,IsActiveMember,True
10370,15628583,hasChurned,False
10371,15628583,TenureOf,5
10372,15628583,hasEstimatedSalaryOf,161388.22
10373,15781347,hasCreditScoreOf,600
10374,15781347,hasGender,Female
10375,15781347,isAge,41
10376,15781347,inCountry,France
10377,15781347,hasBalance,0.0
10378,15781347,hasNumberOfProducts,2
10379,15781347,hasCreditCard,True
10380,15781347,IsActiveMember,True
10381,15781347,hasChurned,False
10382,15781347,TenureOf,1
10383,15781347,hasEstimatedSalaryOf,91193.65
10384,15746995,hasCreditScoreOf,724
10385,15746995,hasGender,Male
10386,15746995,isAge,31
10387,15746995,inCountry,Germany
10388,15746995,hasBalance,138166.3
10389,15746995,hasNumberOfProducts,1
10390,15746995,hasCreditCard,True
10391,15746995,IsActiveMember,False
10392,15746995,hasChurned,False
10393,15746995,TenureOf,9
10394,15746995,hasEstimatedSalaryOf,12920.43
10395,15799631,hasCreditScoreOf,585
10396,15799631,hasGender,Male
10397,15799631,isAge,36
10398,15799631,inCountry,Spain
10399,15799631,hasBalance,0.0
10400,15799631,hasNumberOfProducts,2
10401,15799631,hasCreditCard,True
10402,15799631,IsActiveMember,True
10403,15799631,hasChurned,False
10404,15799631,TenureOf,10
10405,15799631,hasEstimatedSalaryOf,180318.6
10406,15797010,hasCreditScoreOf,649
10407,15797010,hasGender,Female
10408,15797010,isAge,31
10409,15797010,inCountry,France
10410,15797010,hasBalance,0.0
10411,15797010,hasNumberOfProducts,2
10412,15797010,hasCreditCard,True
10413,15797010,IsActiveMember,False
10414,15797010,hasChurned,False
10415,15797010,TenureOf,2
10416,15797010,hasEstimatedSalaryOf,15200.61
10417,15569892,hasCreditScoreOf,516
10418,15569892,hasGender,Male
10419,15569892,isAge,35
10420,15569892,inCountry,France
10421,15569892,hasBalance,57369.61
10422,15569892,hasNumberOfProducts,1
10423,15569892,hasCreditCard,True
10424,15569892,IsActiveMember,True
10425,15569892,hasChurned,False
10426,15569892,TenureOf,10
10427,15569892,hasEstimatedSalaryOf,101699.77
10428,15806837,hasCreditScoreOf,669
10429,15806837,hasGender,Male
10430,15806837,isAge,37
10431,15806837,inCountry,France
10432,15806837,hasBalance,0.0
10433,15806837,hasNumberOfProducts,1
10434,15806837,hasCreditCard,True
10435,15806837,IsActiveMember,False
10436,15806837,hasChurned,False
10437,15806837,TenureOf,4
10438,15806837,hasEstimatedSalaryOf,132540.33
10439,15811026,hasCreditScoreOf,505
10440,15811026,hasGender,Male
10441,15811026,isAge,43
10442,15811026,inCountry,Germany
10443,15811026,hasBalance,136855.94
10444,15811026,hasNumberOfProducts,2
10445,15811026,hasCreditCard,True
10446,15811026,IsActiveMember,False
10447,15811026,hasChurned,False
10448,15811026,TenureOf,5
10449,15811026,hasEstimatedSalaryOf,171070.52
10450,15653780,hasCreditScoreOf,621
10451,15653780,hasGender,Female
10452,15653780,isAge,43
10453,15653780,inCountry,France
10454,15653780,hasBalance,0.0
10455,15653780,hasNumberOfProducts,1
10456,15653780,hasCreditCard,True
10457,15653780,IsActiveMember,True
10458,15653780,hasChurned,False
10459,15653780,TenureOf,5
10460,15653780,hasEstimatedSalaryOf,47578.45
10461,15575858,hasCreditScoreOf,763
10462,15575858,hasGender,Male
10463,15575858,isAge,40
10464,15575858,inCountry,France
