,CustomerID,City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value
1109,0354-VXMJC,Los Angeles,90034,34.030578,-118.399613,Male,False,True,True,23,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.6,426.65,False
1110,2476-YGEFM,Clovis,93611,36.917652,-119.593757,Female,False,False,False,29,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),76.0,2215.25,False
1111,3570-YUEKJ,Fresno,93725,36.623632,-119.741322,Female,False,False,False,42,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Electronic check,49.55,2077.95,False
1112,2236-HILPA,Hayward,94544,37.639215,-122.037554,Male,False,True,True,62,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.65,1218.45,False
1113,8654-DHAOW,Burson,95225,38.183918,-120.898817,Female,False,False,False,2,True,True,DSL,False,True,False,False,False,False,Month-to-month,False,Mailed check,54.15,101.65,False
1114,3258-ZKPAI,Sacramento,95815,38.608405,-121.449942,Male,False,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),116.6,8337.45,False
1115,0048-PIHNL,Los Angeles,90058,34.001617,-118.222274,Female,False,True,False,49,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Bank transfer (automatic),20.45,900.9,False
1116,9415-ZNBSX,Cool,95614,38.880622,-120.973865,Female,False,True,True,70,True,True,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),89.0,6293.2,False
1117,3913-FCUUW,Hanford,93230,36.29223,-119.622676,Female,False,True,True,72,True,True,DSL,True,True,True,True,False,False,Two year,True,Bank transfer (automatic),70.45,5165.7,False
1118,0956-SYCWG,Agoura Hills,91301,34.129058,-118.759788,Female,False,False,False,13,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Electronic check,19.65,244.8,False
1119,7746-QYVCO,White Water,92282,33.972293,-116.654195,Male,False,True,False,16,True,False,DSL,True,True,False,False,False,False,One year,True,Mailed check,55.85,857.8,False
1120,5181-OABFK,Rescue,95672,38.724322,-120.991237,Female,False,True,True,56,True,False,DSL,True,True,True,False,False,False,Two year,True,Credit card (automatic),61.3,3346.8,False
1121,9239-GZHZE,Carpinteria,93013,34.441398,-119.513163,Female,False,True,False,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),113.65,8124.2,False
1122,1136-XGEQU,Winchester,92596,33.657433,-117.04254,Female,False,True,False,50,True,True,DSL,False,True,True,True,True,True,One year,True,Credit card (automatic),84.15,4164.4,False
1123,3261-CQXOL,Concord,94521,37.971421,-121.971504,Female,False,True,True,71,True,True,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),25.45,1813.35,False
1124,4703-MQYKT,Escondido,92025,33.081478,-117.033814,Male,False,False,False,21,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.6,390.4,False
1125,5740-YHGTW,Los Angeles,90041,34.137412,-118.207607,Male,False,True,True,70,True,True,Fiber optic,True,True,False,False,True,False,Month-to-month,True,Credit card (automatic),97.55,6669.05,False
1126,9617-UDPEU,Loyalton,96118,39.637471,-120.226338,Female,False,False,False,22,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Mailed check,19.25,412.55,False
1127,9919-YLNNG,Malibu,90263,34.037037,-118.705803,Female,False,False,False,42,True,False,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Bank transfer (automatic),103.8,4327.5,False
1128,7277-OZCGZ,Spring Valley,91978,32.730264,-116.950963,Female,False,False,False,22,True,False,Fiber optic,True,False,False,True,False,True,Month-to-month,True,Electronic check,89.05,1886.25,False
1129,1241-FPMOF,Seal Beach,90740,33.75462,-118.071128,Male,False,False,False,52,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.65,1025.05,False
1130,3987-KQDDU,Sonoma,95476,38.25485,-122.461799,Male,False,False,False,9,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Electronic check,75.6,661.55,False
1131,8050-XGRVL,Millville,96062,40.531257,-122.148139,Female,False,True,True,62,True,False,DSL,True,False,True,False,False,False,One year,False,Credit card (automatic),54.75,3425.35,False
1132,7733-UDMTP,Fresno,93726,36.793601,-119.761131,Female,True,False,False,57,False,No phone service,DSL,False,True,True,False,True,True,Month-to-month,True,Electronic check,55.0,3094.05,False
1133,6692-YQHXC,Sacramento,95842,38.687367,-121.34848,Male,False,False,False,16,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),69.95,1205.5,False
1134,9798-DRYDS,Huntington Beach,92648,33.679659,-118.016195,Female,False,True,False,17,True,True,DSL,False,False,True,True,False,False,One year,True,Mailed check,61.95,1070.7,False
1135,3256-EZDBI,Greenville,95947,40.160386,-120.835428,Male,True,True,False,51,False,No phone service,DSL,False,True,False,False,False,False,Month-to-month,True,Credit card (automatic),29.45,1459.35,False
1136,7956-XQWGU,Long Beach,90803,33.760458,-118.129725,Male,False,False,False,27,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Credit card (automatic),19.4,460.25,False
1137,2812-REYAT,Chilcoot,96105,39.872961,-120.198876,Female,False,True,False,49,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Bank transfer (automatic),20.05,923.1,False
1138,8144-DGHXP,Gridley,95948,39.346898,-121.759537,Female,False,False,False,54,True,False,DSL,True,False,True,True,True,True,Two year,False,Electronic check,80.6,4299.95,False
1139,2519-LBNQL,Artesia,90701,33.867593,-118.080637,Male,True,True,False,60,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,104.35,6339.45,False
1140,8690-ZVLCL,Los Angeles,90038,34.088017,-118.327168,Female,False,True,True,68,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),88.0,6161.9,False
1141,9919-KNPOO,La Mirada,90638,33.902045,-118.008961,Female,False,True,False,21,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,94.3,1948.35,False
1142,4774-HHGGS,Janesville,96114,40.294034,-120.512622,Male,False,True,False,30,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.05,637.55,False
1143,0016-QLJIS,Sheridan,95681,38.984756,-121.345074,Female,False,True,True,65,True,True,DSL,True,True,True,True,True,True,Two year,True,Mailed check,90.45,5957.9,False
1144,2347-WKKAE,Penryn,95663,38.859093,-121.182872,Male,False,True,False,42,True,True,Fiber optic,True,False,True,False,False,True,Month-to-month,True,Electronic check,94.4,4014.6,False
1145,0585-EGDDA,Etna,96027,41.405193,-123.008567,Male,False,True,False,40,True,False,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Electronic check,80.0,3168.75,False
1146,3946-JEWRQ,Sherman Oaks,91403,34.147149,-118.463365,Male,False,True,False,47,True,True,Fiber optic,False,False,False,False,True,True,One year,True,Credit card (automatic),95.2,4563,False
1147,4993-JCRGJ,Holtville,92250,32.811001,-115.152865,Male,False,False,False,26,True,True,Fiber optic,False,False,True,True,False,False,Month-to-month,True,Mailed check,84.3,2281.6,False
1148,9786-IJYDL,Redway,95560,40.142256,-123.852927,Female,False,False,False,35,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Mailed check,113.2,3914.05,False
1149,6253-GNHWH,Pacific Palisades,90272,34.079449,-118.548306,Female,False,True,True,71,True,True,DSL,True,True,True,True,False,False,Two year,False,Mailed check,71.1,5224.95,False
1150,8807-ARQET,Angels Camp,95222,38.071327,-120.632221,Female,False,False,False,41,False,No phone service,DSL,False,True,False,False,False,True,Month-to-month,True,Electronic check,40.35,1677.85,False
1151,7159-FVYPK,Beaumont,92223,33.946982,-116.977672,Female,False,True,True,3,True,True,DSL,False,True,True,False,True,False,Month-to-month,True,Bank transfer (automatic),69.15,235,False
1152,0913-XWSCN,Sun City,92585,33.739412,-117.173334,Male,False,True,True,55,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Bank transfer (automatic),85.5,4713.4,False
1153,9819-FBNSV,El Cajon,92019,32.785165,-116.862648,Male,True,True,False,37,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),72.25,2575.45,False
1154,2789-HQBOU,Bakersfield,93306,35.449881,-118.841442,Male,False,False,False,3,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,80.35,253.8,False
1155,8741-LQOBK,Elmira,95625,38.349195,-121.902943,Female,False,True,True,46,False,No phone service,DSL,True,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),35.05,1620.25,False
1156,3778-FOAQW,San Diego,92127,33.017518,-117.118456,Female,False,True,False,24,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.15,456.85,False
1157,3982-JGSFD,Madera,93638,37.004068,-119.930027,Male,False,False,False,36,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Credit card (automatic),20.35,695.85,False
1158,5170-PTRKA,Atherton,94027,37.454924,-122.203168,Female,False,True,False,49,False,No phone service,DSL,True,False,False,True,False,False,One year,True,Credit card (automatic),35.8,1782,False
1159,0851-DFJKB,Concord,94518,37.950248,-122.022455,Female,False,False,False,15,True,False,DSL,True,False,True,True,False,False,Month-to-month,False,Electronic check,58.95,955.15,False
1160,0909-SDHNU,Los Angeles,90036,34.070291,-118.349191,Female,False,False,True,7,False,No phone service,DSL,True,False,False,False,False,False,Month-to-month,False,Mailed check,29.8,201.95,False
1161,7408-OFWXJ,Fresno,93728,36.757345,-119.818274,Female,False,True,False,72,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),89.8,6510.45,False
1162,1202-KKGFU,Korbel,95550,40.7666,-123.80458,Female,False,True,False,12,True,False,DSL,True,False,False,True,False,False,Month-to-month,False,Bank transfer (automatic),54.2,690.5,False
1163,9220-CXRSC,Heber,92249,32.730583,-115.501083,Female,False,True,True,69,True,True,DSL,True,False,False,True,False,False,Two year,False,Credit card (automatic),61.4,4059.85,False
1164,2272-UOINI,Rancho Cucamonga,91739,34.133809,-117.523724,Female,False,False,False,7,True,False,DSL,True,True,False,True,True,True,Month-to-month,True,Electronic check,78.5,571.05,False
1165,8294-UIMBA,Northridge,91325,34.236683,-118.517588,Female,False,False,False,30,True,False,Fiber optic,False,False,False,True,True,True,One year,True,Bank transfer (automatic),94.4,2638.1,False
1166,4293-ETKAP,Litchfield,96117,40.507272,-120.338228,Female,False,True,True,65,True,True,DSL,False,True,False,True,True,True,Two year,True,Bank transfer (automatic),79.4,5071.9,False
1167,4770-UEZOX,Whitethorn,95589,40.053159,-123.995867,Male,False,False,False,2,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,74.75,144.8,False
1168,2796-NNUFI,Palos Verdes Peninsula,90274,33.788208,-118.404955,Female,False,True,False,46,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,19.95,927.1,False
1169,8468-FZTOE,San Diego,92126,32.886925,-117.152162,Female,False,True,True,72,True,False,DSL,True,True,True,True,False,True,Two year,True,Electronic check,74.35,5237.4,False
1170,9529-OFXHY,Elk Creek,95939,39.53222,-122.594879,Male,False,False,False,15,True,True,Fiber optic,True,False,False,False,True,False,Month-to-month,True,Bank transfer (automatic),87.75,1242.2,False
1171,1354-YZFNB,Mad River,95552,40.390301,-123.412327,Male,False,True,True,4,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.55,68.8,False
1172,2061-VVFST,Whittier,90606,33.976678,-118.065875,Female,False,True,False,37,True,False,False,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Bank transfer (automatic),19.5,805.2,False
1173,6353-BRMMA,Angwin,94508,38.542448,-122.419923,Female,False,True,True,54,True,True,Fiber optic,True,True,False,False,True,True,Month-to-month,True,Bank transfer (automatic),104.1,5645.8,False
1174,3420-ZDBMA,Brea,92821,33.930199,-117.862898,Male,True,False,False,5,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,71.45,371.6,False
